"Source Name","Program Name",Username,Date/Time,Comment,"Data Source","Bytes Sent","Bytes Received"
SRUDB.dat,"\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\MsMpEng.exe",systemprofile,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\sihost.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\explorer.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\smartscreen.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\RuntimeBroker.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation]","'NT Authority'","2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation]",LocalService,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\NisSrv.exe","'NT Authority'","2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\NisSrv.exe",LocalService,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\ctfmon.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SettingSyncHost.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Windows Defender\MSASCuiL.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\DellTPad\Apoint.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\DellTPad\ApMsgFwd.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\DellTPad\hidfind.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\DellTPad\ApntEx.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Users\jcloudy\AppData\Local\Microsoft\OneDrive\OneDrive.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\ApplicationFrameHost.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\browser_broker.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files (x86)\Google\Chrome\Application\chrome.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\igfxTray.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\igfxEM.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\igfxHK.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\AKMonitor\AKMonitor.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\DbxSvc.exe","'Local System'","2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\DbxSvc.exe",systemprofile,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Google\Drive\googledrivesync.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\S3 Browser\s3browser-win32.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Box\Box Sync\BoxSync.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Box\Box Sync\BoxSyncMonitor.exe",jcloudy,"2018-03-28 18:11:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,System,"'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,System,systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\csrss.exe","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\csrss.exe",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\services.exe","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\services.exe",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\lsass.exe","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\lsass.exe",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\winlogon.exe","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\winlogon.exe",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [DcomLaunch]","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [DcomLaunch]",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [netsvcs]","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [netsvcs]",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalSystemNetworkRestricted]","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalSystemNetworkRestricted]",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [utcsvc]","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [utcsvc]",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [appmodel]","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [appmodel]",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"System Interrupts","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"System Interrupts",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"Memory Compression","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"Memory Compression",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SecurityHealthService.exe","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SecurityHealthService.exe",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [RPCSS]","'NT Authority'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [RPCSS]",NetworkService,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [NetworkService]","'NT Authority'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [NetworkService]",NetworkService,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\dwm.exe",,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNoNetwork]","'NT Authority'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNoNetwork]",LocalService,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNetworkRestricted]","'NT Authority'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNetworkRestricted]",LocalService,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalService]","'NT Authority'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalService]",LocalService,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe","'NT Authority'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe",LocalService,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchIndexer.exe","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchIndexer.exe",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchProtocolHost.exe","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchProtocolHost.exe",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [NetSvcs]","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [NetSvcs]",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchFilterHost.exe","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchFilterHost.exe",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\taskhostw.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\dllhost.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\smss.exe","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\smss.exe",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\NVIDIA Corporation\Display.NvContainer\NVDisplay.Container.exe","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\NVIDIA Corporation\Display.NvContainer\NVDisplay.Container.exe",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\NVIDIA Corporation\Display\nvxdsync.exe","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\NVIDIA Corporation\Display\nvxdsync.exe",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\MsMpEng.exe","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\MsMpEng.exe",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\sihost.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\explorer.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\smartscreen.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\RuntimeBroker.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation]","'NT Authority'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation]",LocalService,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\NisSrv.exe","'NT Authority'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\NisSrv.exe",LocalService,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\ctfmon.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SettingSyncHost.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\DellTPad\Apoint.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Users\jcloudy\AppData\Local\Microsoft\OneDrive\OneDrive.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\browser_broker.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files (x86)\Google\Chrome\Application\chrome.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\igfxEM.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\AKMonitor\AKMonitor.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\DbxSvc.exe","'Local System'","2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\DbxSvc.exe",systemprofile,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Google\Drive\googledrivesync.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\S3 Browser\s3browser-win32.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Box\Box Sync\BoxSync.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Box\Box Sync\BoxSyncMonitor.exe",jcloudy,"2018-03-28 19:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,System,"'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,System,systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\csrss.exe","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\csrss.exe",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\services.exe","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\services.exe",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\lsass.exe","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\lsass.exe",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\winlogon.exe","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\winlogon.exe",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [DcomLaunch]","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [DcomLaunch]",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [netsvcs]","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [netsvcs]",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalSystemNetworkRestricted]","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalSystemNetworkRestricted]",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\servicing\TrustedInstaller.exe","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\servicing\TrustedInstaller.exe",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [utcsvc]","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [utcsvc]",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [appmodel]","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [appmodel]",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [wsappx]","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [wsappx]",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"System Interrupts","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"System Interrupts",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"Memory Compression","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"Memory Compression",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SecurityHealthService.exe","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SecurityHealthService.exe",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\fontdrvhost.exe",,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [RPCSS]","'NT Authority'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [RPCSS]",NetworkService,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [NetworkService]","'NT Authority'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [NetworkService]",NetworkService,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\dwm.exe",,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNoNetwork]","'NT Authority'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNoNetwork]",LocalService,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNetworkRestricted]","'NT Authority'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNetworkRestricted]",LocalService,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalService]","'NT Authority'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalService]",LocalService,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\WUDFHost.exe","'NT Authority'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\WUDFHost.exe",LocalService,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe","'NT Authority'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe",LocalService,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe",jcloudy,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\conhost.exe","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\conhost.exe",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\conhost.exe",jcloudy,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchIndexer.exe","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchIndexer.exe",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchProtocolHost.exe","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchProtocolHost.exe",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [NetSvcs]","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [NetSvcs]",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchFilterHost.exe","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchFilterHost.exe",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\taskhostw.exe","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\taskhostw.exe",systemprofile,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\taskhostw.exe",jcloudy,"2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\wbem\WmiPrvSE.exe","'Local System'","2018-03-28 20:13:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
